textId,index,content
i_c7a082604edc,111,小野女士喜欢唱歌。
i_dfb4fc6d443d,111,史密斯先生懂韩语。
i_1fb9a90f5752,111,吉田先生有时去中国呀韩国什么的。
i_62adc813c664,111,森先生喜欢喝酒，每天都喝。
i_82ee24d7edd7,111,吉田先生会做菜吗?
i_c459c7190975,111,不，一点儿都不会。
i_9b5cddd22a7d,111,(你)喜欢什么音乐?
i_c5c462287609,111,我喜欢摇滚乐、流行音乐什么的。
i_e4113166609a,111,长岛先生，(你)会西班牙语吗?
i_e0e92271fd5f,111,嗯。在大学学过，会一点儿。
i_65d3e4549733,111,小野女士，(你)经常听音乐吗?
i_611610e0f5a8,111,是，经常在家里听CD。偶尔也去听听音乐会。
i_70368ceee6cd,111,箱根的饭店、旅馆真多啊。
i_81a0abe2d477,111,是啊。公司的别墅也很多。
i_3bbb383a1537,111,长岛、小野，(你们都)经常来吗?
i_2bbce042eac2,111,是的，有时开车来。
i_c9cb29e8eba3,111,我不会开车，总是坐电车来。
i_28e70425dc7f,111,我下个月还要来。
i_29059ea2945d,111,为什么?
i_7b4aa05ba554,111,因为在这附近的一家宾馆要举行一个朋友的摄影展。
i_ed44d41d0c97,111,箱根的礼品什么好?
i_b9658111db3f,111,这个……不好说啊。
i_fcf8e5bf997d,111,木片儿拼花工艺品怎么样?很有名的。
i_a021a7791d6a,111,花纹真漂亮。
i_81c21b1a8888,111,是啊。
i_8c4b4c2819de,111,喜欢吗?
i_b5a766ff55f7,111,嗯，非常喜欢。
