textId,index,content
i_344f3788af12,214,后藤老师，好久不见。
i_1b218842b8e7,214,小王，欢迎欢迎。
i_e0a32b9b59f6,214,占用您难得的休息日，实在抱歉。
i_2dff3076c5c3,214,别客气，先请进屋吧。
i_d7f02f30712b,214,谢谢。那我就打扰了。
i_609340cab46c,214,这是一点小小心意……
i_487db6853281,214,哎呀，不用这么破费嘛。
i_d841b8b2270e,214,不，真的只是一点心意。这是老师您喜欢的福建乌龙茶。
i_f73880857da9,214,那太好了，我就不客气了。对了，在广告公司工作感觉如何？
i_5782b9fe819a,214,很有成就感。这次日本采访虽短，但学到很多。
i_49dd885abf2c,214,太好了。对了，还和大学朋友联系吗？
i_e0a0e66d0c1d,214,和金子、高桥约好明天晚上一起吃饭。金子在旅行社，高桥在化妆品公司工作。
i_e97d7812b604,214,老师，我该告辞了。
i_0228086c847e,214,还早呢，再坐会儿吧。
i_23bf360ec827,214,不早了，夜色已深。
i_85569da1b939,214,是吗？那样的话，我也就不能再强求了啊。替我向金子他们问好。
i_524f75d496e2,214,今天非常感谢，打扰了。
i_6fa51919dc8d,214,1. 面试是交流的场合，而非诵读文稿的地方。若将志愿动机、自我推介等内容照搬简历原文复述，实为不妥之举。
i_6cb5355a7a1e,214,2. 进入公司建筑直至离开的整个过程皆视为招聘考核。在前台的沟通方式及等候室内的举止态度均将成为评估内容。
i_9907917e9e20,214,3. 在面试中，第一印象至关重要。应穿着整洁得体的服装。
i_9907917e9eaa,214,这是一本为进行求职活动的学生所撰写的指南中的部分内容。
i_dc72565124ac,214,每年自新学期开始，街上便逐渐出现身着求职套装的学生。所谓求职套装，是指拜访意向企业时穿着的服装，无论男女，均指黑色、深藏青或灰色等素色西装。
i_4af65d1a77b0,214,即便说就业冰河期已经过去，也并非就能轻易进入心仪的公司。日本年轻人中受欢迎的行业包括银行、出版社、汽车制造商等，但最终能进入自己理想企业的只是极少数人。
i_488f9e1eafe6,214,求职活动首先从选择心仪的公司开始。通过浏览公司官网或实地拜访企业进行招聘考试报名，如今亦可直接通过电脑完成申请。
i_e081a8abf1d5,214,必须通过初试、复试、第三次考试等多轮考核，面试也往往不止一轮，通常需经历两到三次。唯有通过这些层层筛选才能获得录用通知。学生们为了能进入心仪企业，无不从尽早阶段就开始投入求职准备。
