textId,index,content
i_93f8ca27188c,229,大家好像都到齐了，那我们就开始吧。佐藤先生，请您说两句。
i_0461bbe4d19e,229,呃——创意中华料理大赛结束两周了，反响远超预期，销售额也在稳步增长。现在说也不晚，这一切都要归功于在座的各位。大家辛苦了！那么，为大赛的成功，也为大家出色的工作，干杯！
i_eb476d59dbe6,229,干杯！
i_3c50942a134b,229,哎呀，真是太好了，活动大获成功，李主任也平安出院了。
i_d3515a4a4c71,229,是啊是啊，能看到李小姐精神饱满的样子，我真的很高兴。
i_1785d6063415,229,对不起，让大家担心了。
i_2a314f0765bc,229,来，李主任，您多吃点。这是“宫保鸡丁”，您喜欢的吧。
i_f178d8889066,229,谢谢，看起来真好吃！
i_0e9ee36a404d,229,还是得让李小姐打起精神来啊，对吧，佐藤先生。
i_ab23e7590189,229,嗯。
i_e4f99f44c62d,229,佐藤先生，您今天话很少啊，发生什么事了吗？
i_d4901ab9da32,229,没有，没什么。
i_094cab33b90b,229,让我来替佐藤先生说吧，佐藤先生下周被叫去大阪总部，肯定是升职的事。
i_fe72aa20cb09,229,升职？
i_03f32c2cd5b0,229,不是，不是那样的，只是让我汇报一下在中国的工作。
i_07f13c56b452,229,才一年就取得这么好的业绩，肯定是升职啦。
i_4c6c231db206,229,恭喜您，真高兴，我们一起努力总算有了回报，感觉我们也被认可了呢，对吧，李主任。
i_6377c2825c14,229,是啊，真是喜事。
i_391f791c4571,229,可是，佐藤先生要是离开上海，我们会很寂寞的。
i_4ee75c66dee6,229,只要想，随时都能再来上海啊。
i_7f4e2cd579d8,229,对啊，我们再干一次杯，这次为佐藤先生庆祝。
i_46a9f78af929,229,宇航员必须在短时间内完成大量工作，因此补充能量对他们而言极为重要。然而在地球上再平常不过的“吃”这一行为，在缺乏空气与重力的太空中却变得不再简单。
i_2e20722ebafb,229,20世纪60年代初，人类首次进入太空时，太空食品是装在软管里的糊状物，但宇航员对此评价极差。如今，得益于技术进步，太空中已能吃到相当接近地面的食物。即便如此，能带上太空的食物仍需满足若干条件：首先，由于可运往太空的物资重量有限，食物越轻越好；其次，气味不能浓烈，毕竟飞船内空气不流通，产生的气味与地面不同，会久久不散；此外，还不能掉渣。曾有宇航员想把拉面带上太空，却因汤汁会飞溅而被否决。在失重环境下，飞溅的汤汁飘向何处无从得知，一旦渗入布满飞船的精密仪器导致故障，不仅任务无法完成，甚至可能危及乘员生命。
i_c00e3e87aa43,229,日本宇航员向井千秋在搭乘航天飞机时，带去了“土豆炖肉”“稻荷寿司”“章鱼烧”等日本料理；曾被视为难题的拉面，也在经过防飞溅处理后获准成为太空食品。
i_73ada15821dd,229,此外，中国首位航天员杨利伟在“神舟五号”飞船上吃了“宫保鸡丁”“鱼香肉丝”等中华料理。这些菜肴均为传统中餐，作为“太空菜单”在中国国内的餐厅也大受欢迎。
i_ae1f5bc5a76b,229,从维持生命的口粮，到享受美食的餐点，太空食品将随着航天事业的发展而持续进化。
