textId,index,content
i_e215c5694852,122,森先生每天晚上看电视。
i_300219c994cc,122,昨天很忙。
i_df855fc13a09,122,电脑(用起来)不简单。
i_89bd2d42fca2,122,今天是阴天。
i_130645f02e72,122,明天去打保龄球怎么样?
i_71f904daf971,122,抱歉，明天还有工作……
i_9e0a69ee6b4d,122,昨天的考试怎么样啊?
i_5369073e17da,122,有点难，不过大概都做出来了。
i_ab10a84080da,122,这个领带太花哨吗?
i_9d46a77e54df,122,不，一点儿也不花哨。
i_7d2c98d149c2,122,(你)知道森先生的电话号码吗?
i_456e08779767,122,嗯，知道啊。3493—3945。
i_9eada54052c2,122,喂，我是小野。
i_398bd0eff390,122,小野吗?我是清水。
i_29e2d519c71b,122,清水，你好。有什么事吗?
i_2544cd3906b0,122,最近，太田和你有联系吗?
i_ad47ff8b5456,122,太田?没有啊，怎么啦?
i_155c5d68d9ed,122,听说太田要调到中国去工作。
i_55a512f7e88d,122,真的?什么时候去啊?
i_7c2c439f5309,122,好像是下个月。
i_ef33e044cee6,122,真突然啊。中国的哪儿?多长时间?
i_37ef8d0d775e,122,听说是北京。时间好像是4年或者5年。
i_b21d1661610d,122,这么长啊。太田一个人去?
i_64eff866d2be,122,不，夫人也一起去。所以，下星期要开一个欢送会，你时间方便吗?
i_84d795d39d86,122,下星期……星期二有安排了，其他时间都可以。
i_c884f71d94b2,122,知道了。那么，再联系。
i_886354aa36e2,122,朋友打来的，小野?
i_ec2df8712791,122,哟，你听出来了?
i_652d0322a8aa,122,嗯。因为不是你平时的说话方式。
