textId,index,content
i_67ef0f1be616,211,那张海报是張一心吧。
i_7a25c26c7a6b,211,是的，新片《朋友》刚上映，票房目前第二，下周有望登顶。
i_021d95dee8fd,211,他在中国是巨星，在日本也这么火啊。
i_48c6e9cad7d1,211,没错，他主演的片子，无论动作还是爱情片，都一定大卖。
i_d9c2046b7a7f,211,中国电影的人气如何？
i_747564803fbb,211,这一个月上映了三部中国电影，评价都很高。
i_0019f2a84701,211,那除中国外，哪国电影受欢迎？
i_1d46e29305ce,211,美国、韩国……对，日本电影人气也在上升。
i_d0a1a54eb415,211,这么说，并不是因为是外国货才受欢迎？
i_7581ef428f30,211,对，年轻人似乎不区分日本货和外国货，只要电影或音乐好，他们立刻接受。
i_47531b4f30f7,211,我觉得中国年轻人也一样。那要怎样才能抓住他们的心呢？
i_946eb627bfd8,211,嗯……难回答。还是要做出真正好东西吧。
i_4e43d9390ead,211,真正的好东西？
i_81b8a85170b0,211,对，现在的年轻人更信同龄人口碑而非电视广告，只要影像、音乐或食物真的好，就会通过口碑扩散。
i_47176b84d8bf,211,原来如此，非常感谢，很有参考价值。
i_17f98b0a82b9,211,来到日本的外国人，看到电车等场所里工薪族沉迷阅读漫画的景象都表示惊讶。日本漫画从面向儿童到面向成人，针对不同年龄段群体有着丰富多样的类型。既有描绘公司职员生活、经济议题等仅限成年人能理解的内容的漫画，也有许多面向儿童的漫画同样受到成人喜爱。近年来在中国，《蜡笔小新》《哆啦A梦》《樱桃小丸子》等漫画不仅深受孩子欢迎，也获得了众多成年人的喜爱。
i_5da86a8e3c02,211,日本的电视动画在海外也享有很高评价。日本首部电视动画是1963年的《铁臂阿童木》。虽然是由漫画改编而成的动画，但其画质与当今水平相比有着天壤之别。此后，随着数字技术的发展，逐渐能够制作出画质精美、生动逼真的影像。《哆啦A梦》《蜡笔小新》等漫画也被改编成电视动画节目，并获得了很高的收视率。
i_a0b5f95c3c91,211,不久后，运用最尖端数字技术的动画开始登陆电影院银幕，兼具高度娱乐性与艺术性的作品接连问世。
i_eeca952748da,211,2001年公映的《千与千寻》，以其丰富的想象力与高超的表现力获得了全球高度评价。
