textId,index,content
i_b4451f6b37c5,120,史密斯先生会弹钢琴。
i_d5d94557e56a,120,我的爱好是集邮。
i_9e9183651008,120,(你)来之前请打个电话。
i_39c1cc086a14,120,寒假想去个什么地方(玩一玩)。
i_9deaf8b4807f,120,小李会开车吗?
i_45a946b20901,120,嗯，会开。
i_fc628d36b712,120,可以在这儿照相吗?
i_67bd0fabe506,120,不行，不能在这儿照相。
i_3cbcc580d743,120,你有什么爱好吗?
i_2c3af558d0ce,120,有啊。我喜欢听音乐。
i_f8bf08fae99e,120,森先生，(您)什么时候练吉他?
i_c9aa5fa497f2,120,每天晚上睡觉前练。
i_68db74318b0d,120,小李，春节回国吗?
i_ade09681d0f6,120,不，现在(这里的)工作很忙，我就不回去了。
i_a936398521ca,120,那么，(咱们)一起去个什么地方玩玩好吗?
i_b6d6692d2be1,120,去横滨的中华街吧。那儿能看到中国式的狮子舞。
i_68dcaa35b00a,120,饭菜的味道怎么样啊?
i_401d0442aa8b,120,很好吃，特别是饺子。
i_a87376bfce3c,120,小李会包饺子吗?
i_24acdcd7142b,120,会啊。在北京，春节前(我们)全家人在一起包饺子。
i_4ebdf140a762,120,自己擀的饺子皮可好吃了。
i_eba77efac206,120,小野也会包吗?
i_22e09bc6d380,120,当然会了，因为我的爱好就是烹饪<味美的饭菜>嘛。
i_544f17609d85,120,真的?那么，什么时候(你露一手)请我们吃一顿。
i_3f1929f00336,120,好啊，小李回国前请(大家)一定到我家来。
