textId,index,content
i_e479beb8e9fe,130,〈因为〉已经11点了，睡觉吧。
i_b4cbb4a5c8da,130,（我）今天不想〈去公司〉上班。
i_ab333f349cd0,130,明天（我）想去医院。
i_3722b02f130a,130,行李很重，所以用送货上门的方式送达。
i_009b40da448f,130,工作结束后，去喝酒吧。
i_e109b95af2f9,130,对不起，我明天要早起，今天有点……
i_e928cc3c7930,130,已经很晚了，我该回家了。
i_e6d71884a6ea,130,（您）辛苦了，路上小心。
i_a194e0900dbe,130,马上就要到黄金周了，（你）有什么安排吗？
i_1d0f1cfce92d,130,（我）想坐船游览长江两岸的风光。
i_fd5ef048cb5e,130,星期六还工作吗?
i_98333dbce39a,130,是啊，有客户从香港来，（我要）去机场迎接。
i_aae3e6ee00d5,130,这个周末大家要去郊游……
i_b5b25af81343,130,好啊去哪儿啊
i_7b78d65fce62,130,想去香山
i_8104b0c0d49d,130,森，你来晚了
i_9e0e4648dbe9,130,对不起，正要出门的时候，来电话了
i_9685780cecfc,130,是吗。嗯，得，没辙。（面向小马）小马，人都到齐了准备出发吧。
i_cb737ea8df3f,130,好的，出发吧。
i_60bfb4c9431e,130,〈香山〉附近有北京植物园，回来的时候想顺便去一下。
i_65590da04ac8,130,好啊。我喜欢花，能去看看就好了。
i_136ccc15c16e,130,这么多人啊
i_e1c8e7ea8043,130,〈因为〉现在正是郊游季节嘛。
i_0e839e47edfa,130,这个季节，任何一个景点都是游客爆满。
i_5e83073cf56c,130,秋天的香山也很美哟。下次想来看红叶。
