textId,index,content
i_d14047508eff,207,中井的方案是电视广告。上面写有“参考燕酿造的广告”，是什么意思？
i_ab1cb88c7922,207,那是一种日本清凉饮料的广告，制作者是中国人，我想一定会有参考价值。
i_4de4fb708335,207,哦，是那个口碑很好的广告啊，从中的确可以体会到中国人的感觉。另外，野田的“新创中华料理大赛”方案是怎么考虑的呢？
i_35a6d668e494,207,嗯，征集与“金星”相配的中华料理。比赛采用派对形式，并邀请著名歌手和演员担任评委。
i_1652539c129c,207,比赛做成派对形式？
i_333a6ad5b06a,207,是的，评选会场如果设在上海就考虑选诺斯顿酒店，在北京就考虑选华晶酒店。
i_83e4a264cdcd,207,诺斯顿酒店和华晶酒店？都是最高级的地方啊。
i_041612553c51,207,是啊，高级酒店加明星，一定会成为话题的。
i_64c2dc33d381,207,原来如此，那样的话，也能让电视台报道呢。
i_3a718532dabd,207,那么，在策划会议前，请把各自的方案尽量具体地整理好。
i_1fcc29579f3a,207,策划会议是下周星期几来着？
i_bc49bede159d,207,星期四。
i_ff7991d58c0c,207,主题：“金星”宣传策划书
i_cb80c53806c4,207,龙虎酒业公司 “金星”营销策划部
i_49ab9ae8e24d,207,佐藤光一先生
i_a6768ac04251,207,一直承蒙关照，我是JC策划的小王。
i_55d675d50a4d,207,之前谈到的“金星”宣传活动策划案已经完成。
i_fe65b6efc5aa,207,我想尽快向您说明。
i_e3770a34f093,207,下周您方便吗？请告知合适的时间。
i_2db2ac778bd7,207,谨此拜托。
i_425663d76287,207,JC策划公司 上海分公司
i_c5d8948e7b77,207,王风 wangf@jckikaku.cn
i_4c8ff09955ee,207,电子邮件作为便捷的联络手段被全世界使用。但在工作或给上级发送时，有几个必须注意的地方。只要理解这些要点，邮件就是非常方便的沟通工具。
i_0dc196865307,207,1. 写主题时要明确事项
i_4862bcceaa53,207,避免使用“你好”“初次见面”等无法得知邮件内容的表达，让主题一眼就能明白内容。
i_acad3226eec3,207,2. 务必填写收件人和自己的姓名
i_49eeacc2f4a2,207,知道公司名和部门时，按“~株式会社~部”格式写收件人；知道对方姓名时，在开头加“○○先生/女士”。
i_ed6e68af9b6f,207,3. 事项要简洁
i_b0215daa9b98,207,整理要点，简洁地写出要传达的内容。每30字左右换行，每隔3、4行空一行更易读。
i_7eafbe86b13e,207,4. 最后加上署名
i_b771bc70c3b6,207,在邮件末尾通常附上写有本人姓名、所属公司、部门和邮箱地址的“署名”。
