textId,index,content
i_542131f162c0,146,这个软乎乎的，好像真皮一样。
i_c05cf8e38ea5,146,这件和服的花纹呈典型的日本式。
i_56c3875771f7,146,明天9点之前必须完成这份文件。
i_557c0277fd5f,146,我留学期间，我家那一带发生了很大的变化。
i_1244d9c30fb2,146,这菜有股柠檬的味道。
i_c52031b95190,146,嗯。真的。好像水果一样。
i_53d702a6f769,146,我的孩子说，将来想成为（一名）宇航员。
i_8a9fbd126e84,146,真是名符其实的孩子的理想啊。
i_ebc8ad3b2bd5,146,这份文件，什么时候发出？
i_6f7c532cbe5b,146,是啊。这个月底以前能收到就可以了。
i_dc1a1140f8d8,146,听说你想买摩托车。（很）贵吧？
i_f308fe47d433,146,嗯，（所以我）打算在学校放假的时候打工。
i_34970202300d,146,老陈，今天必须找到事务所的候选地，是吧。
i_7b9cd43f2ce6,146,是啊。（我）想下个月之前完成所有的准备工作。
i_9799af9bdedd,146,这儿不错呀。
i_d617cdc5a0fc,146,嗯……但是，总觉得象教室一样。
i_5ff1dd92ef9e,146,又宽敞又明亮，交通又方便。我觉得便于工作。
i_40a5609c1b7f,146,刚才那家不是更大吗？
i_1a34632c3e89,146,但是太吵了。（我们）在看房间里面的时候，外面一直是过车的噪音。
i_03d7a7ddfa3e,146,那到也是。（想了一会儿）那么，就定这里吧。
i_4fceb6b5817e,146,这一带叫“外滩”，古老的建筑很多。
i_87ed5f456fbe,146,这儿就是“外滩”啊。真像是在看欧洲的街道。我想在中国期间（一定）要到这儿来一趟。
i_cc4011905c80,146,离出发还有一点儿时间。我们顺道儿去哪儿看一看？
i_625c78dfb0be,146,那么，去南京路吧。（那儿）是上海最具代表性的地方。
