textId,index,content
i_c9fde0b53b1c,221,顾客，您在找什么茶？可以试饮一下吗？
i_f69954565570,221,哇，真惊讶，您的日语这么流利。
i_a00ffe61eb0a,221,广州日企多，日本游客也多，所以我自学了日语。
i_08788035dbcb,221,原来如此，中国人真是好学。
i_3b5da0bd1d12,221,谢谢，那您想找什么茶？
i_7b82f5cc7204,221,那就让我尝尝你们推荐的几种茶吧。
i_7c8bbee0ef11,221,好的，请稍等。
i_9e5c293991d8,221,请试试云南普洱，陈化15年，味道醇厚，香气独特，强烈推荐。
i_a3e2f5013d16,221,啊，真的，味道确实深邃，多少钱？
i_e8dd34484600,221,一斤500克250元。
i_8fbba55ed495,221,嗯，价格不菲啊。
i_a269085075a9,221,这是15年的特级品，价格自然高些。
i_740fc18065b5,221,……那就请给我刚才喝的乌龙茶和这普洱各350克。
i_585fd8cc22b8,221,好的，一共300元。
i_e55643fb5fe1,221,300元……能再便宜点吗？一共250元怎样？
i_e5f6cd18fe23,221,顾客，250元有点……280元吧，再送您这些茶包。
i_babd3631bacf,221,真的？那就这样吧。
i_d7903ec6c4f6,221,谢谢，我这就准备，请稍等。
i_4c63397773b7,221,中国茶最初被用作药物，可消除疲劳、提神，并被高度评价为缓解风湿疼痛的涂抹药。3世纪后开始作为饮品普及，唐代广泛种植，产量激增。如今中国茶叶产量占全球近三分之一。
i_863134fc357b,221,中国茶依发酵程度不同分为绿茶、红茶、乌龙茶等，绿茶被视为所有茶的源头，如今中国各地均有独特品种。
i_f2417cfc8a30,221,茉莉花茶是“花茶”代表，茶中带有茉莉花香，也有用桂花熏香的茶。乌龙茶以福建为产地著称，在日本乌龙茶是最有名的中国茶，但在中国并非人人必饮。云南产的普洱茶香气独特，据称可分解体内脂肪、降低胆固醇并促进血液循环。
i_5c0cb24e85da,221,日本、欧洲以至中东的茶均源自中国，说中国茶是所有茶的根并不为过，“茶”的发音即是证据：日语同中文称“cha”，此音也进入印地、阿拉伯、土耳其、俄、葡等语；福建方言的“te”则被荷、德、英、法等语吸收为“tea”或“tee”。
i_b987183b7047,221,茶传入日本约在8世纪，当时主要作药用，12世纪末才开始真正被饮用。
