textId,index,content
i_06d0d22862fb,147,周老师明天去日本。
i_2e6f3423f2fd,147,客人已经回去了。
i_35a0533289ed,147,请坐。
i_c3a2e2c36c77,147,老师，您吃点儿什么？
i_ec4940b6e973,147,买礼品了吗？
i_dbbe59abdff1,147,是的，买了。
i_72f3f1eeff22,147,（您）已经看了那份资料了吗？
i_0a6986632fcb,147,没有，还没看。太忙了没时间看。
i_b4b968e50b8d,147,请问，卖鞋的柜台在几层？
i_de9a5e7e5a18,147,在4层。请（您）利用电梯。
i_5a7a7002c1e6,147,小野女士，木村部长说（他）几点回来？
i_311a34eb9115,147,是木村部长吗？刚才已经回来了呀。
i_2e30d048b88a,147,您吃过饭了吗？
i_af811c2557bf,147,嗯，在飞机上吃了。
i_e8db2aa07b98,147,那么，（您）是先到宾馆办理入住手续呢？还是先去看事务所呢？
i_70ca34043089,147,嗯，直接去事务所吧，（我）想早点儿看看（事务所）。
i_66eb13dce7cf,147,请从这个门进。
i_e212aaef688a,147,挺宽敞的，采光也不错。(注意到那幅画)那幅画是……
i_6a97fea64650,147,啊，那是日中商务〈公司〉的总经理送给咱们的。
i_1f3b1621faa0,147,啊，是吗？是张好画儿啊。
i_89ad3e6d81eb,147,是。总经理，您曾提到的人选的事儿，我想让小李到上海事务所来。
i_e13a4fafacca,147,总经理夸（咱们的找的）事务所不错。
i_4e571930812d,147,是吗？那就好。（总经理）满意就好。
i_e9789bdf06e7,147,另外，总经理还到这边儿来吗？
i_c5748ee2abad,147,不，不去那边儿了，坐明天早上的航班回东京。
