textId,index,content
i_5cc933a47e11,139,戴着眼镜看书。
i_7664695b5449,139,因为〈道路〉施工，道路非常拥挤。
i_e40cc8f1f887,139,小李急急忙忙地回去了。
i_b6aed3fd6ec3,139,去年，在日本看了歌舞伎。
i_7d9746738857,139,森先生带伞了吗？
i_15af99ae6d98,139,没有。没带〈就出去了〉。
i_f36625347ced,139,小李，〈你〉可来晚了。
i_b6a85a7d124e,139,对不起，〈因为〉出了事故，电车晚点了。
i_700e47e8d431,139,上来这么多人啊！
i_597303ef534a,139,是啊。〈因为〉正好是上〈下〉班高峰。
i_4fb2fb68bec0,139,我去寄封信〈就回来〉。
i_92d39ead7d1b,139,那么，帮（我）把这个也寄了吧。
i_55bcf4c2ce86,139,这座城门以前因为火灾烧毁过两次。
i_13659c353bfa,139,是吗？这可真是座雄伟的建筑啊！能进的去吗？
i_179c63789a35,139,能，进得去。（我）去买票吧。
i_e2ea23de75c3,139,不能带包进去，存在这儿吧。
i_8f9af702a85e,139,从天安门城楼上可以看到各式各样的建筑吗？
i_2bd2bc04734a,139,是的。不过，今天早上有雾，我想可能看不远。
i_8bb34d285c76,139,这里又叫“紫禁城”，还曾拍过电影呢。
i_375024c63e4c,139,是的是的。我就是看电影以后，才想一定来（这儿看看）的。好容易来到北京，不看看这儿是不能回去的。
i_aaba8612fb15,139,屋顶是黄色的，真漂亮啊！
i_4651410a5b65,139,是的。那叫“琉璃瓦”。与蓝天很和谐吧。
i_e1a929dc4126,139,小李，以那座建筑为背景，一起照张相好吗？
i_4e9e09b7cd6f,139,好的。
