textId,index,content
i_de6ab02f6c60,134,墙上挂着挂历。
i_0cf58e4ac25b,134,客人来之前把房间打扫好。
i_2011c81341e6,134,太田先生试着用汉语写了（一封）信。
i_995f9b0c0a3a,134,我正在为去日本留学攒钱。
i_21c0d1eff3e2,134,森先生，（你）把车停在哪里了？
i_70e29bfbea43,134,停在公园前面了。
i_fe2e76dd2f8f,134,森先生，会议的资料怎么办？
i_3510c8d0160f,134,〈请〉复印好10份。
i_af41a09828b9,134,我做了咖喱饭，〈请〉你尝尝。
i_7a6378b51cfe,134,哇，看上去好香呀。〈我吃了。〉
i_1fab3d634e96,134,太田先生，〈您〉戒烟了吗？
i_e246b01ed8f1,134,是的，为了健康，〈我〉戒掉了。
i_40bffb292070,134,为了欢迎你，我们预定了一家有特色的餐馆。
i_35c055169749,134,真的！？太谢谢了。
i_5eeb5c6ef097,134,是（一家）北京烤鸭很不错的餐馆。
i_30a82a9e9557,134,哇。烤得真好啊。
i_a042ad9eec7c,134,是啊，这颜色看上去就挺好吃的。
i_8c530ab0fae2,134,（尝了一口）真好吃。我以前从来没吃过这么好吃的〈东西〉。
i_001a7114e2b2,134,还得说本帮菜最地道，你说呢？
i_012350aa461c,134,是啊。真地道。这次我自己卷一个试试。
i_ac7150ce31b3,134,还点了很多其他菜呢。
i_078909a4d198,134,小野，你今天可得吃好了，明天开始日程很紧张，要到处去转。
i_21225e23f9d9,134,剩了这么多，太可惜了。
i_f66c06fde76c,134,是啊。那么，（我们）打包带走吧。
i_5b107d479257,134,小野，今天还预定了卡拉OK，怎么样？
i_af8271bad03c,134,我当然想去。
