textId,index,content
i_db5d6e198111,202,对不起，让您久等了。
i_6ddb030a9737,202,好久不见。
i_3a417ad03ed9,202,真是好久不见。和佐藤一起工作，已经有四年没见了吧。
i_1df576b28319,202,是啊，时间过得真快。那次真是麻烦您了。
i_c3395055cdc8,202,哪里，是我这边才要感谢。
i_6cd616d0e5cf,202,这次也请多多关照。
i_333d90c07765,202,打扰一下，JC企划的李小姐来了。
i_319530b17718,202,哦，是吗？那请这边来。
i_4284f7190cdb,202,你好。
i_14101cfdcfd9,202,你好，李小姐。我来介绍一下，这位是下次‘金星’项目的负责人，佐藤。
i_77d0208b3eca,202,初次见面……咦，是昨天的……！
i_f4351826a841,202,日本人之间打招呼时，通常会鞠躬。在中国，打招呼时握手很常见，但日本人一般更倾向于鞠躬。鞠躬时，腰部以上向前倾斜。鞠躬的角度有多种，从仅低头到深深低头不等。通常初次见面时，会深深低头，行一个礼貌的鞠躬。
i_dc6ec17fed7d,202,在工作场合初次见面时，会交换名片。递名片和接名片的方式也有规定。如果对方是长辈或上级，首先自己先递上名片并深深鞠躬，然后一边鞠躬一边接过对方的名片。递名片和接名片时，用双手更显得礼貌。
i_4b5c0c1ee540,202,此外，谈话内容也需注意。初次见面时，通常不询问个人问题。特别是在工作场合遇到的对方，最好避免个人问题。像是否结婚、工资多少、年龄多大等问题，通常不会问。
i_348c13fdc186,202,重要的是不要让对方感到不快。即使用礼貌的语言打招呼，如果表情严肃，也无法给对方留下好印象。是否真心诚意，往往比预想的更容易传递给对方。
