textId,index,content
i_98726a794d05,204,もしもし、{山田|やまだ}さん、うちの[{青|あお}{木|き}‖i_d9ad91f1877b]{主任|しゅにん}が、ちょっと{話|はなし}をしたいと{言|い}っていました。
i_3510934345b6,204,{私|わたし}にですか。
i_e8a3847f3d34,204,ええ、[{青|あお}{木|き}‖i_d9ad91f1877b]{主任|しゅにん}は、{午後|ごご}なら{何時|なんじ}でも[かまわない‖i_a985b1275473]そうです。{山田|やまだ}さんのご{都|つ}{合|ごう}はいかがですか。
i_f5efabe3a96e,204,そうですね…。{一時半|いちじはん}はどうでしょう？
i_bcc38a266be9,204,{有|あり}{難|がと}うございます、[そのように‖i_c54ab58bae0e]お{伝|つた}えします。
i_9305b1410bbd,204,お{忙|いそが}しいところ，すみません。{実|じつ}は，{上|シャン}{海|ハイ}{支社|ししゃ}で{進|すす}めている「{金|きん}{星|せい}」プロジェクトが、{思|おも}ったより{大|たい}{変|へん}な{仕事|しごと}になりそうなんです。
i_1a0f97ca60d5,204,そうですか。
i_7426bea7e24a,204,それで、{東|とう}{京|きょう}[{本|ほん}{社|しゃ}‖i_5786ee35ae7b]でも「{金|きん}{星|せい}」プロジェクトの[{担当者|たんとうしゃ}‖i_95b8387894cc]を{決|き}めることになりました。{突然|とつぜん}ですが、{山田|やまだ}さん、この{仕事|しごと}をしてもらえませんか。
i_48d81957e292,204,{私|わたし}が「{金|きん}{星|せい}」プロジェクトの[{担当者|たんとうしゃ}‖i_95b8387894cc]に？
i_b06cd4f51ce0,204,はい、{上|シャン}{海|ハイ}{支|し}{社|しゃ}の{李|り}さんからの[{要望|ようぼう}‖i_ed086530bec1]なんです。
i_538016d6cf7e,204,{李|り}さんが、{私|わたし}を{推薦|すいせん}してくれたんですが。
i_f4f7ef8c0037,204,ええ。{山田|やまだ}さんは{上|シャン}{海|ハイ}{支|し}{社|しゃ}にいたこともあるし、{中|ちゅう}{国|ごく}の[{事情|じじょう}‖i_fab25a1aab1f]に{詳|くわ}しいからということでした。
i_fdbe05a08113,204,わかりました。{中|ちゅう}{国|ごく}と{関係|かんけい}のある{仕事|しごと}なら、ぜひやってみたいと{思|おも}います。
i_cd112d8620c3,204,[かつて‖i_cdf64486a560]、{日|に}{本|ほん}のサラリーマンといえば、{朝早|あさはや}く{家|いえ}を{出|で}て{家|いえ}に{帰|かえ}るのは[{深夜|しんや}‖i_41637d68d7df]になり、{残業|ざんぎょう}や[{休|きゅう}{日|じつ}{出勤|しゅっきん}‖i_00ef77a6bbdf]をするのは[{当|あ}たり{前|まえ}‖i_02a4811c91dc]でした。[{近年|きんねん}‖i_a16b483aa93d]、[{週|しゅう}{休|きゅう}{二日|ふつか}{制|せい}‖i_7aab096e1a60]の{導|どう}{入|にゅう}や[{労働|ろうどう}‖i_c4c99942acb7]{時|じ}{間|かん}を[{減|へ}らす‖i_e34c995a2671][{取|と}り{組|く}み‖i_aea8e35734dc]などが{実施|じっし}され、サラリーマンの{生|せい}{活|かつ}は{変化|へんか}してきました。
i_f6b29ea9926a,204,[{週|しゅう}{休|きゅう}{二日|ふつか}{制|せい}‖i_7aab096e1a60]は{1980|せんきゅうひゃくはちじゅう}{年代|ねんだい}から{企|き}{業|ぎょう}に{導|どう}{入|にゅう}されてきました。{1992|せんきゅうひゃくきゅうじゅうに}{年|ねん}には[{国家|こっか}‖i_98ca480106c4][{公務員|こうむいん}‖i_5c0f201d0c2b]に、{2002|にせんに}{年|ねん}には{小|しょう}{中|ちゅう}{学校|がっこう}にこの[{制度|せいど}‖i_d0c67c18d198]が{導|どう}{入|にゅう}されました。{2005|にせんご}{年|ねん}の{調|ちょう}{査|さ}によると{日|に}{本|ほん}の{企|き}{業|ぎょう}の{89%|はちじゅうきゅうパーセント}が、[{週|しゅう}{休|きゅう}{二日|ふつか}{制|せい}‖i_7aab096e1a60]を{実施|じっし}しています。
i_1c732a93bfa5,204,{更|さら}に、[フレックスタイム{制度|せいど}‖i_b331ddb6da55]を[{導|どう}{入|にゅう}する‖i_7f457fd9f76a]{会社|かいしゃ}も{増|ふ}えています。これは、{自分|じぶん}の{出勤|しゅっきん}と[{退勤|たいきん}‖i_cda58fca6fc2]の{時|じ}{間|かん}を{自由|じゆう}に{決|き}められる[{制度|せいど}‖i_d0c67c18d198]です。[{労働者|ろうどうしゃ}‖i_1333ef10d65a]が{自分|じぶん}の{生|せい}{活|かつ}と{仕事|しごと}の[バランス‖i_7be27c932104]を{取|と}りながら、{働|はたら}くことができるように{設|もう}けられました。
i_384c8dacf323,204,また、{日|に}{本|ほん}の{会社|かいしゃ}には、[{育|いく}{児|じ}{休暇|きゅうか}‖i_099af253b95e]の[{制度|せいど}‖i_d0c67c18d198]がありますが、[これまで‖i_84039da39343]この[{制度|せいど}‖i_d0c67c18d198]を{利用|りよう}するのは、[ほとんど‖i_42165638355d]が{女性|じょせい}でした。{男性|だんせい}の{場合|ばあい}、{会社|かいしゃ}での{理解|りかい}が{得|え}られないのではないか、[{出|しゅっ}{世|せ}‖i_3280dfcc9f1a]の[{妨|さまた}げ‖i_0741345d8dfd]となるのではないかと{考|かんが}える{人|ひと}が{多|おお}かったからです。[{近年|きんねん}‖i_a16b483aa93d]、{家族|かぞく}との{時|じ}{間|かん}を{大切|たいせつ}にしたいと{考|かんが}えて、この[{制度|せいど}‖i_d0c67c18d198]を{利用|りよう}する{男性|だんせい}が[{見|み}られる‖i_3c5913f4c61b]ようになりました。
i_93f866ec1406,204,このように、{日|に}{本|ほん}のサラリーマンの[{働|はたら}き‖i_778cb346985a]{方|かた}は、[かつて‖i_cdf64486a560]と[{比|くら}べる‖i_1ac7969fc72a]と{大|おお}きく{変化|へんか}しています。{都会|とかい}での[{時|じ}{間|かん}に{追|お}われる‖i_32061a8b27ab]{生|せい}{活|かつ}を{止|や}めて、{田舎|いなか}に{引越|ひっこ}す{人|ひと}もいます。
