textId,index,content
i_e9c0189f0d96,123,{小野|おの}さんは　{休|やす}みの　{日|ひ}，{散歩|さんぽ}したり　{買|か}い{物|もの}に　{行|い}ったり　します。
i_380ed511bcfe,123,{日|に}{本|ほん}{語|ご}の　{先生|せんせい}は　{中|ちゅう}{国|ごく}{人|じん}だったり　{日|に}{本|ほん}{人|じん}だったりです。
i_846f7578bf0e,123,わたしは　{今年|ことし}の　{夏|なつ}，{北京|ペキン}へ　{行|い}くか　どうか　{分|わ}かりません。
i_13d88cf08e97,123,かぎが　どこに　あるか　{教|おし}えて　ください。
i_f3c0b528c2f3,123,[{週末|しゅうまつ}‖i_c11ae9966fe5]に　{何|なに}を　しましたか。
i_034b81d9230b,123,[スケート‖i_008f55b895d9]を　したり，ボーリングを　したり　しました。
i_33a4b5099136,123,{北京|ペキン}まで，{飛|ひ}{行|こう}{機|き}の　チケットは　いくらぐらいですか。
i_bc3c8afe9d48,123,{季節|きせつ}に　よって　{高|たか}かったり　{安|やす}かったりです。
i_5a638d7a2fad,123,{李|り}さん，{仕|し}{事|ごと}は　{忙|いそが}しいですか。
i_eaf56b5ba904,123,ええ，{日|ひ}に　よって　{暇|ひま}だったり　{忙|いそが}しかったりです。
i_4d4c0b3fac68,123,{森|もり}さんが　{何|なん}{時|じ}ごろ　{来|く}るか　{知|し}って　いますか。
i_247face511f0,123,いいえ。{今日|きょう}は　{来|く}るか　どうか　{分|わ}かりません。
i_d940d449e8d6,123,{小野|おの}さん，{何|なに}を　{買|か}うか　{決|き}まりましたか。
i_f8e96a4ba06a,123,{浴衣|ゆかた}は　どうですか。
i_91d7798c2c75,123,いいですね。でも　{高|たか}く　ないですか。
i_f3be9df7e099,123,{高|たか}かったり　{安|やす}かったり，{色々|いろいろ}　あります。あっ，そうだ。[{生地|きじ}‖i_b6f5abb95143]を　{買|か}って，わたしが　{作|つく}りますよ。
i_d6cef7601cda,123,{日|に}{本|ほん}の　{生|せい}{活|かつ}は　どうでしたか。
i_3a19d773cf58,123,{温泉|おんせん}に　{入|はい}ったり　{歌舞伎|かぶき}を　{見|み}たり　して，とても　{楽|たの}しかったです。
i_f57575a568d5,123,ご{両親|りょうしん}に　いつ　{帰|かえ}るか　{知|し}らせましたか。
i_740a62608626,123,はい，{昨日|きのう}　{母|はは}に　メールで　{知|し}らせましたか。
i_f13dac87b7fa,123,ご{両親|りょうしん}は　メールが　できますか。
i_1123b97252d9,123,{母|はは}は　できますが，{父|ちち}は　{電|でん}{話|わ}か　{手|て}{紙|がみ}ですね。
i_037bf2e3767e,123,{北京|ペキン}へ　{帰|かえ}った　{後|あと}，どうしますか。
i_0907a0608cf0,123,{一|いっ}{週間|しゅうかん}ぐらい　{休|やす}みたいですね。{春節|しゅんせつ}に　{休|やす}みが　なかったですから。
i_04a47be52014,123,{休|やす}みに　{何|なに}を　しますか。{旅行|りょこう}に　{行|い}きますか。
i_5e2930ea6f2d,123,{旅行|りょこう}に　{行|い}くか　どうか，{分|わ}かりません。[たぶん‖i_a01302f32dc4]　{友達|ともだち}に　{会|あ}ったり，{食|しょく}{事|じ}に　{行|い}ったり　します。
