textId,index,content
i_97768c433aae,116,ホテルの　{部屋|へや}は　{広|ひろ}くて　[{明|あか}るい‖i_cc7d9201fbe9]です。
i_479903a9b7d2,116,この　コンピューターの　[{操|そう}{作|さ}‖i_ca059d60d482]は　{簡単|かんたん}で　{便|べん}{利|り}です。
i_117f0911c7e3,116,{森|もり}さんは　{車|くるま}を　{持|も}って　います。
i_856fa51e6eb9,116,{三|さん}か{月|げつ}　パソコンを　{練習|れんしゅう}しましたが，まだ　{余|あま}り　できません。
i_ec4f55577597,116,{森|もり}さんは　どんな　{人|ひと}ですか。
i_34ced81842a8,116,{背|せ}が　{高|たか}くて　{脚|あし}が　{長|なが}くて，ハンサムな　{人|ひと}です。
i_3129b52ca691,116,{日|に}{本|ほん}は　どうですか。
i_82589fca773e,116,{町|まち}が　{綺|き}{麗|れい}で　[{安全|あんぜん}‖i_7eb655e4dcb5]ですが，{物|もの}が　{高|たか}いですね。
i_7743a52190c4,116,スミスさんは　{会社員|かいしゃいん}ですか。
i_4a8cab09004a,116,ええ。[{旅行会社|りょこうがいしゃ}‖i_8e922b98a066]の　{社員|しゃいん}で　[{営業部|えいぎょうぶ}‖i_d6e911322d1e]の　{部長|ぶちょう}です。
i_83f5e9088dc3,116,{長島|ながしま}さんは　どこに　{住|す}んで　いますか。
i_9109150c5d87,116,{家族|かぞく}と　{一緒|いっしょ}に　{渋谷|しぶや}に　{住|す}んで　います。
i_af430e875c25,116,{大|おお}きくて　{綺|き}{麗|れい}な　{建物|たてもの}ですね。
i_3bc5d6135030,116,ええ。{日|に}{本|ほん}の　{有名|ゆうめい}な　[{建築家|けんちくか}‖i_534853891491]の　[{設計|せっけい}‖i_0f1f0b5078f8]で，[{最新|さいしん}‖i_44660fae1b4d]の　[{展示場|てんじじょう}‖i_7a44e6ecedd4]です。
i_d0c78c5e01b4,116,[デザイン‖i_b64bf8657881]が　[ユニーク‖i_05d7e05ec106]で，[{形|かたち}‖i_e9012cdaecb2]が　{面白|おもしろ}いですね。
i_bc29a80dc366,116,[{警備|けいび}‖i_cf4bf45eb117]の　{人|ひと}が　{色々|いろいろ}な　{所|ところ}に　いますね。
i_0952fca86b74,116,ここは　{駅|えき}から　{近|ちか}くて，[{入場料|にゅうじょうりょう}‖i_a008446e36b4]も　{安|やす}いです。たくさんの　{人|ひと}が　{来|き}ますから，[{警備|けいび}‖i_cf4bf45eb117]が　[{厳重|げんじゅう}‖i_a4f855f09d1d]です。あっ，{李|り}さん，{ID|アイデイー}カードは　ありますか。
i_b92206251293,116,{安心|あんしん}して　ください。[ちゃんと‖i_7d18d8402bba]　{持|も}って　います。[ほら‖i_0c9366992386]。
i_4dfb79d1e542,116,{入|い}り{口|ぐち}は　{狭|せま}いですが，{中|なか}は　とても{広|ひろ}いですね。
i_77cbc0421f8f,116,ええ。[{天井|てんじょう}‖i_798ff8afb907]が　{高|たか}くて，{窓|まど}が　{多|おお}くて，とても　[{明|あか}るい‖i_cc7d9201fbe9]です。
i_b9328605980b,116,[クリスマスツリー‖i_837459f9aaea]の　[{横|よこ}‖i_fb43d77ed22b]に　{赤|あか}くて　{大|おお}きい　[{看|かん}{板|ばん}‖i_4b0e1dedc255]が　ありますね。あれは　{何|なん}ですか。
i_c8fb6ab06883,116,ああ，あれは　[{航空会社|こうくうがいしゃ}‖i_88abd54f568a]の　[{広|こう}{告|こく}‖i_97c5a3a95319]ですよ。[ずいぶん‖i_76a98425d02c]　[{派手|はで}‖i_f34f1b0d98ac]ですね。
i_a22f3505403e,116,[{派手|はで}‖i_f34f1b0d98ac]ですが，わたしは　{嫌|きら}いじゃ　ありませんよ。
