textId,index,content
i_d8d8b10c4123,230,では，「{金|きん}{星|せい}」{中|ちゅう}{国|ごく}プロジェクトの{佐|さ}{藤|とう}さんに，{報告|ほうこく}していただきます。
i_224bbd8f1a12,230,{上|シャン}{海|ハイ}{事|じ}{務|む}{所|しょ}の{佐|さ}{藤|とう}です。{本日|ほんじつ}は，「{金|きん}{星|せい}」プロジェクトの[{一員|いちいん}‖i_41d5441c9485]として，どのように{仕事|しごと}を{進|すす}めてきたか，{簡単|かんたん}にご{報告|ほうこく}させていただきます。お[{手元|てもと}‖i_cc1d51dcbfb3]の{資料|しりょう}をご{覧|らん}ください。まず，{海外|かいがい}{企画|きかく}{部|ぶ}ではこのプロジェクトに{先立|さきだ}って，{中|ちゅう}{国|ごく}{市場|しじょう}に対する[{綿密|めんみつ}‖i_904e8dda8357]な{調|ちょう}{査|さ}を{実施|じっし}しました。これには，{中|ちゅう}{国|ごく}の{市場|しじょう}に{詳|くわ}しい{広告|こうこく}{代理店|だいりてん}，JC{企画|きかく}に{協力|きょうりょく}を{依頼|いらい}しました。
i_a1a3070aa06f,230,その{調|ちょう}{査|さ}によれば，{中国国内|ちゅうごくこくない}のテレビ{普及率|ふきゅうりつ}は95％{以|い}{上|じょう}，インターネット{利用者数|りようしゃすう}は{世|せ}{界|かい}{第|だい}2{位|い}という{結果|けっか}が{報告|ほうこく}されました。{私|わたし}たちはこれに{注目|ちゅうもく}し，テレビCMの{製作|せいさく}とホームページを{通|とお}した{宣伝|せんでん}が{効果的|こうかてき}だと{判断|はんだん}しました。しかし，テレビの{普及率|ふきゅうりつ}が{高|たか}く，インターネットの{利用者数|りようしゃすう}が{多|おお}いということは，{中|ちゅう}{国|ごく}の{人|ひと}たちがそれを{見慣|みな}れていると{言|い}うことですから，[{驚|おどろ}き‖i_9f8435a28db0]や{発見|はっけん}のある{内容|ないよう}を{提供|ていきょう}しないと，{効|こう}{果|か}が{上|あ}がりません。
i_19e16d759386,230,そこで，{私|わたし}たちは，JC{企画|きかく}{上|シャン}{海|ハイ}{支社|ししゃ}の{中|ちゅう}{国|ごく}{人|じん}スタッフに{日本国内|にほんこくない}を{取材|しゅざい}してもらいました。そして，{彼|かれ}の{目|め}から{見|み}た「{日|に}{本|ほん}の{姿|すがた}」をホームページに{掲載|けいさい}することにしました。そして，これがプロジェクト{成功|せいこう}のかぎになりました。もちろん，「{日|に}{本|ほん}の{姿|すがた}」なら，{私|わたし}たち{日|に}{本|ほん}{人|じん}が{内容|ないよう}を{選|えら}ぶこともできなくはありません。しかし，{中|ちゅう}{国|ごく}{人|じん}スタッフが「{面白|おもしろ}い」と{感|かん}じるものは，{私|わたし}たちと{同|おな}じではありませんでした。
i_079dcb836d82,230,{私|わたし}たちは，これを「『{金|きん}{星|せい}』の{故郷|こきょう}を{探|さが}る」という，{商|しょう}{品|ひん}{案内|あんない}と{切|き}り{離|はな}したコーナーにして，ホームページに{掲載|けいさい}しました。
i_d9ab4cf448e0,230,ホームページへのアクセス{数|すう}は，お[{手元|てもと}‖i_cc1d51dcbfb3]の{資料|しりょう}をご{覧|らん}ください。それを{見|み}れば，このコーナーの{人|にん}{気|き}がお{分|わ}かりいただけると{思|おも}います。
i_dc204532fe07,230,1995{年|ねん}1{月|がつ}17{日|にち}，{阪神|はんしん}，{淡路|あわじ}{大震災|だいしんさい}が{発生|はっせい}し，{大|おお}きな{被害|ひがい}が{出|で}た。[{死者|ししゃ}‖i_f89967496035]は6，434{人|にん}，{傷者|ふしょうしゃ}はおよそ4{万|まん}{人|にん}。50{万棟|まんとう}を{超|こ}える{家|いえ}やビルが{倒|たお}れ，{高速道路|こうそくどうろ}が{折|お}れ，[{地割|じわ}れ‖i_13f8f2d39aeb]が{起|お}き，{大|だい}[{火災|かさい}‖i_c209fb192690]が{発生|はっせい}した。また，2004{年|ねん}の{年末|ねんまつ}には，[スマトラ{島|とう}‖i_d97c2a77bce3]{沖|おき}で{発生|はっせい}した{大地震|だいじしん}により，[インドネシア‖i_f2824f231779]を{初|はじ}めとする[インド{洋|よう}‖i_408e44f613bb][{沿岸|えんがん}‖i_883cb46202ff]の{国々|くにぐに}に{津波|つなみ}が{押|お}し{寄|よ}せ，30{万|まん}{人|にん}{以|い}{上|じょう}が{被害|ひがい}を{受|う}けた。このようにアジア{地区|ちく}ではしばしば{地震|じしん}が{起|お}き，{各|かく}{地|ち}に[{甚大|じんだい}‖i_ddd4577ef531]な{被害|ひがい}をもたらしている。
i_c71fb43b996d,230,{地震|じしん}はどのようにして{起|お}こるのだろうか。{地球|ちきゅう}の{陸地|りくち}や[{海底|かいてい}‖i_46f79f9423b9]はすべてプレートと{呼|よ}ばれる{板|いた}のような[{岩盤|がんばん}‖i_cfb41c4ade1a]に{載|の}っている。プレートは{年間|ねんかん}{数|すう}センチのスピードでゆっくりと{動|うご}いており，[{別|べつ}‖i_7b50da9c28db]のプレートの{下|した}に{潜|もぐ}り{込|こ}んだり，プレート{同士|どうし}で{押|お}し{合|あ}ったりしている。[{圧力|あつりょく}‖i_58cfdd922328]が{長|なが}い{年月|ねんげつ}をかけてたまっていくと，ある{時|とき}，[{圧力|あつりょく}‖i_58cfdd922328]に{耐|た}え{切|き}れなくなった[{岩盤|がんばん}‖i_cfb41c4ade1a]が[{一気|いっき}に‖i_b25a8f1812f5]{割|わ}れたり{歪|ゆが}んだりして，{地震|じしん}が{起|お}こると{考|かんが}えられている。{更|さら}にプレートが{動|うご}くにしたがって，その[{圧力|あつりょく}‖i_58cfdd922328]が{陸地|りくち}に{伝|つた}わると，[{地層|ちそう}‖i_e2b05fbac149]や{地形|ちけい}に{歪|ゆが}みが{生|しょう}じる。その{歪|ゆが}みを{元|もと}に{戻|もど}そうとして{地震|じしん}が{起|お}こることもある。
i_8c01eb6e3071,230,{日|に}{本|ほん}の[{国土|こくど}‖i_e81a8a7c6d7d]は{全世界|ぜんせかい}の{陸地|りくち}のおよそ0.3%に{過|す}ぎないが，{全世界|ぜんせかい}で{起|お}こる{地震|じしん}の10％が{日|に}{本|ほん}とその{周辺|しゅうへん}で{発生|はっせい}している。{原因|げんいん}は{日|に}{本|ほん}が4{枚|まい}のプレートの[{境界|きょうかい}‖i_f71eebef0a3d]に{位置|いち}していることにほかならない。
i_a2f9b376d343,230,{現在|げんざい}の[{科学技術|かがくぎじゅつ}‖i_d0481072aacc]では，{大|おお}きな{地震|じしん}に{限|かぎ}ったとしても，{地震|じしん}の[{予知|よち}‖i_ae5739a1bb28]は{難|むずか}しいと{言|い}われているが，[{高精度|こうせいど}‖i_4c503de267b7]の{観測網|かんそくもう}を{整備|せいび}し，{長期間|ちょうきかん}にわたってデータを{観測|かんそく}することで{地震|じしん}の[{予知|よち}‖i_ae5739a1bb28]ができる{可能性|かのうせい}もある。{地震|じしん}と{津波|つなみ}への{対|たい}{策|さく}はアジア{地|ちい}{域|き}[{共通|きょうつう}‖i_e507e48c3147]の{課題|かんだい}である。アジアの{国々|くにぐに}は{今|いま}，{地震|じしん}についての{技術|ぎじゅつ}{交|こう}{流|りゅう}や{共同|きょうどう}{研究|けんきゅう}をはじめている。
