textId,index,content
i_50a8a1616f0c,223,{綺|き}{麗|れい}だな。[{瓦|かわら}{屋|や}{根|ね}‖i_f7d3773ac18e]の{家|いえ}が{水|みず}に[{映|うつ}って‖i_a0b9020d9e05]，{丸|まる}で{大|おお}きな{絵|え}を{見|み}ているようだ。あのう{小|ちい}さな{船|ふね}は，{何|なん}と{言|い}うんですか。
i_76aae4cf2c65,223,[{烏|う}{篷|ほう}{船|せん}‖i_2d34d3ac76a3]です。{紹|しょう}{興|こう}{酒|しゅ}の[{甕|かめ}‖i_8d18c8cce96d]を[{積|つ}んで‖i_49fcab181c1c]{運|はこ}ぶ{伝統的|でんとうてき}な{船|ふね}です。
i_9584e7e83e0c,223,{紹|しょう}{興|こう}{酒|しゅ}を{運|はこ}ぶ{船|ふね}ですか。
i_1c8936103d7e,223,ええ。{紹|しょう}{興|こう}で{酒|さけ}{作|づく}りが{始|はじ}まったのは，{今|いま}から2500{年|ねん}{前|まえ}，{春|しゅん}{秋|じゅう}{戦|せん}{国|ごく}{時|じ}{代|だい}だと{言|い}われています。{紹|しょう}{興|こう}{酒|しゅ}は，それ[{以|い}{来|らい}‖i_6927a0dd9c4b]ほとんど{変|か}わらない[{手法|しゅほう}‖i_0eed6eb42f48]で{作|つく}られているんです。
i_c40b84788bde,223,なるほど。あの{味|あじ}は{長|なが}い{伝|でん}{統|とう}の{味|あじ}なんですね。
i_a17c4693e565,223,{紹|しょう}{興|こう}には，「[{鑒|かん}{湖|こ}‖i_8a14ac74959e]の{水|みず}」と{言|い}うおいしい{水|みず}と，{中|ちゅう}{国|ごく}で1{番|ばん}おいしいお{米|こめ}があります。そんな{土地|とち}だからこそ，2500{年|ねん}もの{間|あいだ}，{酒|さけ}{作|づく}りが[{栄|さか}えた‖i_ef02fe2caea6]んでしょう。
i_5df484a93198,223,{水|みず}と{米|こめ}か。{日|に}{本|ほん}{酒|しゅ}と{同|おな}じですね。
i_02546943a9ad,223,お{客|きゃく}{様|さま}，{紹|しょう}{興|こう}は{初|はじ}めてでいらっしゃいますか。
i_5f1213b37236,223,いいえ。10{年|ねん}{前|まえ}，{学|がく}{生|せい}{時|じ}{代|だい}に1{度|ど}{来|き}たことがあるんです。あのころは，[まさか‖i_c7d909463bdb]{自|じ}{分|ぶん}が[{酒|しゅ}{造|ぞう}‖i_da7f0a6d4973]{会|がい}{社|しゃ}に{就|しゅう}{職|しょく}するとは{思|おも}ってみなかったなあ。
i_4a10c001f06b,223,[{酒|しゅ}{造|ぞう}‖i_da7f0a6d4973]{関|かん}{係|けい}のお{仕|し}{事|ごと}をされているんですか。[でしたら‖i_e6a2b5a2e689]，「[{鑒|かん}{湖|こ}‖i_8a14ac74959e]」に[{面|めん}した‖i_0b64e1ad200a]{紹|しょう}{興|こう}{酒|しゅ}{工|こう}{場|じょう}にもご{案|あん}{内|ない}しましょうか。
i_5e130e2759a9,223,いいですね。ぜひ{行|い}って{見|み}たいです。
i_517352f3d627,223,そうそう，{工|こう}{場|じょう}の{近|ちか}くには{魯|ろ}{迅|じん}の{愛|あい}した{店|みせ}「[{咸|かん}{亨|こう}{酒|しゅ}{店|てん}‖i_da166d763b45]」もございますよ。{魯|ろ}{迅|じん}，ご{存|ぞん}{知|じ}ですか。
i_e37ab439153a,223,もちろん，{中|ちゅう}{学|がっ}{校|こう}の[{教|きょう}{科|か}{書|しょ}‖i_d70469bab61f]にも{載|の}っているくらい，{日|に}{本|ほん}でも{有名|ゆうめい}です。
i_26dbc9f18b83,223,そうですか。では，{後|のち}ほど[{魯|ろ}{迅|じん}{記|き}{念|ねん}{館|かん}‖i_843c279da731]にも[{立|た}ち{寄|よ}り‖i_430f4880f211]ましょう。では，{参|まい}りましょうか。
i_e59852732edc,223,[{水|すい}{郷|ごう}‖i_c02b82cf8418]の{町|まち}と{言|い}えば「[{江|こう}{南|なん}{古|こ}{鎮|ちん}‖i_aa2e61efef2a]」が1{番|ばん}だ。[{江|こう}{南|なん}‖i_8ad426473c06]とは[{長|ちょう}{江|こう}‖i_118e7bc75675][{下|か}{流|りゅう}‖i_ebd4cdc77ce2]の[{南岸|なんがん}‖i_88272af0442e]，[{古|こ}{鎮|ちん}‖i_04c8f6df63d0]とは{古|ふる}い{町|まち}の{意味|いみ}である。[{烏|う}{鎮|ちん}‖i_77299d5ba9be]，[{周|しゅう}{荘|そう}‖i_5a05f4298e1c]，[{西|せい}{塘|とう}‖i_349866449358]，[{同|どう}{里|り}‖i_99e92b3f86bc]，[{朱|しゅ}{家|か}{角|かく}‖i_4415a5f8f7f8]などを{指|さ}し，{城|しろ}を{持|も}たない[{水上|すいじょう}‖i_140ba464fa95]{都市|とし}として，{明|みん}から{清|しん}の{時|じ}{代|だい}にかけて{大|おお}きく{発展|はってん}した。{運|うん}{河|が}に{沿|そ}って{続|つづ}く[{古|こ}{鎮|ちん}‖i_04c8f6df63d0]の{風|ふう}{景|けい}は，1{年|ねん}を{通|つう}じてそれぞれに{魅|み}{力|りょく}があるが，[{初|しょ}{春|しゅん}‖i_aefcd23c1167]の{風|ふう}{景|けい}は[{一|ひと}{際|きわ}‖i_d14b0f84a055]{素|す}{晴|ば}らしい。[{水|すい}{郷|ごう}‖i_c02b82cf8418]ならではの{景|け}{色|しき}と[{素|そ}{朴|ぼく}‖i_0ef349fe3bc3]な{暮|く}らしが{見|み}られる。
i_b6402d4d4e2b,223,[{古|こ}{鎮|ちん}‖i_04c8f6df63d0]の{路|ろ}{地|じ}は{一般|いっぱん}に{狭|せま}くて{長|なが}い。[{石|いし}{畳|だたみ}‖i_f2e3c11f9888]の{細|ほそ}い{小道|こうどう}が{古|ふる}い{建物|たてもの}の{間|あいだ}を[{延々|えんえん}‖i_af65eff7d807]と{続|つづ}く。{特|とく}に[{烏|う}{鎮|ちん}‖i_77299d5ba9be]の{路|ろ}{地|じ}は[{必見|ひっけん}‖i_0f73ebeda9ce]だ。またこの{町|まち}の「[{昆劇|こんげき}‖i_2316e889e5ef]」や「[{越劇|えつげき}‖i_59b19fc5d1e5]」などの{伝|でん}{統|とう}{劇|げき}は{人|にん}{気|き}が{高|たか}い。[{周|しゅう}{荘|そう}‖i_5a05f4298e1c]の{運|うん}{河|が}[{巡|めぐ}り‖i_b3f33dd0b870]は[ぜひとも‖i_616194194a19]{体験|たいけん}したい。[{船頭|せんどう}‖i_e358f478ff05]の{歌|うた}う{歌|うた}を{聞|き}きながら，{元|げん}，{明|みん}，{清|しん}の{時|じ}{代|だい}に{建|た}てられた14の{橋|はし}を{巡|めぐ}る。この{町|まち}の{建物|たてもの}の{内|うち}，6{割|わり}は{明|みん}{清|しん}の{時|じ}{代|だい}に{建|た}てられたもので，{特|とく}に，{清|しん}の{時|じ}{代|だい}に{建|た}てられた「[{瀋庁|しんちょう}‖i_d293cff862a2]」の[{柱|はしら}‖i_10982091e4dc]や{門|もん}に[{施|ほどこ}された‖i_d4381c6509f6]{彫刻|ちょうこく}は{傑作|けっさく}だ。[{西|せい}{塘|とう}‖i_349866449358]では，{運|うん}{河|が}{沿|ぞ}いに{日差|ひざ}しや[{雨|あめ}{風|かぜ}‖i_13b465060c04]を{避|さ}けるための[ひさし‖i_8fe84830f682]が{付|つ}いた1キロにも{及|およ}ぶ{長|なが}い{道|みち}に[{目|め}を{見張|みは}る‖i_bece64f61c1c]ことだろう。
