textId,index,content
i_d14047508eff,207,{中井|なかい}さんの{企|き}{画|かく}は、テレビ[{CM|シーエム}‖i_0b1d1a617c17]ね。「[{燕醸造|つばめじょうぞう}‖i_d89806d98b0e]の[{CM|シーエム}‖i_0b1d1a617c17]を[{参考|さんこう}にする‖i_5dfb78347ac4]」と{書|か}いてあるけど、これは[どういう‖i_9995a762a789]{意味|いみ}？
i_ab1cb88c7922,207,{日|に}{本|ほん}の{清涼飲料水|せいりょういんりょうすい}の[{CM|シーエム}‖i_0b1d1a617c17]なんですが、[{制作|せいさく}‖i_967b1bea0887]スタッフが{中|ちゅう}{国|ごく}{人|じん}なんです。{屹|きっ}{度|と}[{参考|さんこう}になる‖i_5e7112af3458]だろうと{思|おも}います。
i_4de4fb708335,207,ああ、あの{評|ひょう}{判|ばん}の[{CM|シーエム}‖i_0b1d1a617c17]ね。{確|たし}かに{中|ちゅう}{国|ごく}{人|じん}の[{感性|かんせい}‖i_58bcbea23067]がよく{分|わ}かるわ。それから、{野田|のだ}さんの「[{創作|そうさく}{中華料理|ちゅうかりょうり}‖i_d7b0d647101a]コンテスト」という{企|き}{画|かく}は[どういう‖i_9995a762a789]もの？
i_35a6d668e494,207,はい。「{金|きん}{星|せい}」に{合|あ}う[{創作|そうさく}{中華料理|ちゅうかりょうり}‖i_d7b0d647101a]を[{募集|ぼしゅう}する‖i_336c701faa42]んです。コンテストはパーティー[{形式|けいしき}‖i_b54c55908f23]にして、{有名|ゆうめい}な{歌|か}{手|しゅ}や{俳優|はいゆう}に[{審査員|しんさいん}‖i_e6df29ac826a]として{参|さん}{加|か}してもらいます。
i_1652539c129c,207,コンテストをパーティー[{形式|けいしき}‖i_b54c55908f23]に？
i_333a6ad5b06a,207,はい。{選考会|せんこうかい}の{会場|かいじょう}は、{上|シャン}{海|ハイ}なら[ノーストンホテル‖i_440b5100aa80]、{北|ペ}{京|キン}なら[{華晶酒店|かしょうしゅてん}‖i_0975fa16499e]を{考|かんが}えています。
i_83e4a264cdcd,207,[ノーストンホテル‖i_440b5100aa80]と[{華晶酒店|かしょうしゅてん}‖i_0975fa16499e]？どちらも{最高級|さいこうきゅう}の{場|ば}{所|しょ}よ。
i_041612553c51,207,ええ。{高級|こうきゅう}ホテルと[スター‖i_80e5b361fec8]。{屹|きっ}{度|と}[{話題|わだい}になる‖i_d65342b49a6c]だろうと{思|おも}います。
i_64c2dc33d381,207,[なるほど‖i_edab11fadfe8]、それなら、テレビに{取|と}り{上|あ}げてもらうこともできるわね。
i_3a718532dabd,207,では、{企画会議|きかくかいぎ}までに、[それぞれ‖i_c6ae1bbc8850]の{案|あん}をできるだけ{具|ぐ}{体|たい}{的|てき}に{纏|まと}めてください。
i_1fcc29579f3a,207,{企画会議|きかくかいぎ}は{来|らい}{週|しゅう}の{何曜日|なんようび}でしたっけ？
i_bc49bede159d,207,{木曜日|もくようび}です。
i_ff7991d58c0c,207,[{件名|けんめい}‖i_16b23caa41a0](Subject)：「{金|きん}{星|せい}」キャンペーンの{企画案|きかくあん}
i_cb80c53806c4,207,{竜|りゅう}{虎|こ}{酒|しゅ}{造|ぞう}[{株|かぶ}{式|しき}{会|がい}{社|しゃ}‖i_3a88df3ed9da]　「{金|きん}{星|せい}」[{販売促進|はんばいそくしん}‖i_ac48de03d79a]{企画部|きかくぶ}
i_49ab9ae8e24d,207,{佐藤光一|さとうこういち}{様|さま}
i_a6768ac04251,207,いつもお{世|せ}{話|わ}になっております。JC{企|き}{画|かく}の{王|おう}です。
i_55d675d50a4d,207,{先日|せんじつ}お{話|はなし}しました「{金|きん}{星|せい}」キャンペーンの{企画案|きかくあん}ができました。
i_fe65b6efc5aa,207,できるだけ{早|はや}くご{説明|せつめい}に{伺|うかが}いたいと{思|おも}います。
i_e3770a34f093,207,{来|らい}{週|しゅう}のご{予|よ}{定|てい}はいかがですか？ご{都|つ}{合|ごう}のいい{時|じ}{間|かん}をお{知|し}らせください。
i_2db2ac778bd7,207,{宜|よろ}しくお{願|ねが}い{申|もう}し{上|あ}げます。
i_425663d76287,207,[{株|かぶ}{式|しき}{会|がい}{社|しゃ}‖i_3a88df3ed9da]JC{企|き}{画|かく}　{上海支社|シャンハイししゃ}
i_c5d8948e7b77,207,{王風|おうふう}　　wangf@jckikaku.cn
i_4c8ff09955ee,207,メールは{手軽|てがる}な{連絡|れんらく}の[{手段|しゅだん}‖i_39b4131f2f89]として、{世界中|せかいじゅう}で{使|つか}われている。ただし、{仕|し}{事|ごと}の{上|うえ}でのメールや{目上|めうえ}の{人|ひと}に{送|おく}る{場合|ばあい}は、いくつか{気|き}をつけなければならないことがある。{注意点|ちゅういてん}さえ{理解|りかい}しておけば、メールはとても{便|べん}{利|り}な[コミュニケーション‖i_d48df8296575]の[{手段|しゅだん}‖i_39b4131f2f89]だ。
i_0dc196865307,207,1. [{件名|けんめい}‖i_16b23caa41a0]を{書|か}く{時|とき}は、[{用件|ようけん}‖i_39f42c55e438]を[{明確|めいかく}‖i_a272038196fb]にする
i_4862bcceaa53,207,「こんにちは」「{初|はじ}めまして」などという、メールの{内容|ないよう}が{分|わ}からない{表現|ひょうげん}は{避|さ}け、[{件名|けんめい}‖i_16b23caa41a0]だけで{内容|ないよう}が{分|わ}かるようにする。
i_acad3226eec3,207,2. [{宛先|あてさき}‖i_7a0d8ab5c78c]と{自|じ}{分|ぶん}の{名|な}{前|まえ}を{忘|わす}れずに{入|い}れる
i_49eeacc2f4a2,207,{会社名|かいしゃめい}や[{部署|ぶしょ}‖i_61f739b7b543]が{分|わ}かっている{場合|ばあい}は、「~[{株|かぶ}{式|しき}{会|がい}{社|しゃ}‖i_3a88df3ed9da]~{部|ぶ}」のように[{宛先|あてさき}‖i_7a0d8ab5c78c]を{書|か}き、{相手|あいて}の{名|な}{前|まえ}が{分|わ}かっている{場合|ばあい}は、{文|ぶん}の{初|はじ}めに「○○{様|さま}」と{相手|あいて}の{名|な}{前|まえ}を{入|い}れるといい。
i_ed6e68af9b6f,207,3. [{用件|ようけん}‖i_39f42c55e438]は[{簡潔|かんけつ}‖i_968d974f362c]にする
i_b0215daa9b98,207,[{要点|ようてん}‖i_568dce4cec60]を{整理|せいり}して、{伝|つた}えたいことを[{簡潔|かんけつ}‖i_968d974f362c]に{書|か}く。1{行|ぎょう}は30[{文字|もじ}‖i_7caa7287bc78]ぐらいで[{改|かい}{行|ぎょう}‖i_561c482f3b35]し、{3|さん}~{4|よん}{行|ぎょう}{每|ごと}に1{行|ぎょう}[{空|あ}ける‖i_75455cb66f75]と{読|よ}み{易|やす}い。
i_7eafbe86b13e,207,4. {最後|さいご}に[{署名|しょめい}‖i_483f9bb35efe]を{入|い}れる
i_b771bc70c3b6,207,{文|ぶん}の{最後|さいご}には、{普通|ふつう}、{自|じ}{分|ぶん}の{名|な}{前|まえ}、[{所属|しょぞく}‖i_e52f8746a5b7]する{会社|かいしゃ}、[{部署|ぶしょ}‖i_61f739b7b543]やメールアドレスなどを{書|か}いた「[{署名|しょめい}‖i_483f9bb35efe]」を{付|つ}ける。
