textId,index,content
i_311ccacb51bb,125,これは　{明日|あした}　{会議|かいぎ}で　{使う|つかう}　{資料|しりょう}です。
i_91db186b985e,125,わたしが　{明日|あした}　{乗|の}る　{飛|ひ}{行|こう}{機|き}は　[{中国航空|ちゅうごくこうくう}‖i_5f545e18917a]です。
i_58de4d4d900c,125,{中|ちゅう}{国|ごく}で　{買|か}った　CDを　{友達|ともだち}に　{貸|か}しました。
i_62b3260b0046,125,{操|そう}{作|さ}が　{簡単|かんたん}な　パソコンが　{欲|ほ}しいです。
i_e24b9bf5c70b,125,{李|り}さん，この　{人|ひと}は　{誰|だれ}ですか。
i_56318067fd05,125,その　{人|ひと}は　{中|ちゅう}{国|ごく}で　とても　{人|にん}{気|き}がある　[{女優|じょゆう}‖i_e479f21a39ec]です。
i_c6275578cc7f,125,あの　{窓|まど}の　{所|ところ}に　いる　{人|ひと}は　{誰|だれ}ですか。
i_5fe54a398b1c,125,あれは　{受付|うけつけ}の　[{戴|たい}‖i_4cb91e329225]さんですよ。
i_c4d4687447c9,125,{何|なに}を　しているんですか。
i_f457702f2b19,125,{昨日|きのう}　{李|り}さんに　もらった　{本|ほん}を　{読|よ}んでいます。
i_45bb7519cc5e,125,この　{会社|かいしゃ}で　{歌|うた}が　いちばん　{上手|じょうず}な　{人|ひと}は　{誰|だれ}ですか。
i_34f51528254a,125,{森|もり}さんだと　{思|おも}います。
i_1007f219c852,125,{今日|きょう}　{泊|と}まる　ホテルは　{天安|てんあん}　{飯店|はんてん}でしたね。
i_d121da8c8654,125,ええ。1か　{月|げつ}ぐらい　ホテルに　{泊|と}まってください。ゆっくり　{住|す}むを　{探|さが}しましょう。
i_cde6c74525e4,125,ずいぶん　まっすぐな　[{道路|どうろ}‖i_958755663edf]ですね。
i_d5a4e781ee49,125,これは　[{空港|くうこう}‖i_6c915e22469d]と　{北|ペ}{京|キン}　[{市街|しがい}‖i_b6a1a31acb4d]を　{結|むす}ぶ　[{高速道路|こうそくどうろ}‖i_e65b20ffb03b]で，[{市街|しがい}‖i_b6a1a31acb4d]まで　だいたい　{30分|さんじゅっぷん}ぐらいです。
i_7f11b5a6953e,125,あっ，これ，{日|に}{本|ほん}の　{歌|うた}ですね。
i_764448389caf,125,はい，そうです。{日|に}{本|ほん}{人|じん}の　{友達|ともだち}に　もらった　CDです。
i_a842a5568aa0,125,{日|に}{本|ほん}の　{歌|うた}が　{好|す}きなんですか。
i_5df4d5af7999,125,ええ，{大好|だいす}きです。{中|ちゅう}{国|ごく}には　{日|に}{本|ほん}の　{歌|うた}が　{好|す}きな　{人|ひと}が　たくさんいますよ。
i_5703670cdbad,125,あそこにある　[{大|おお}きな‖i_edd1fa29705e]　{白|しろ}い　{建物|たてもの}は　{何|なん}ですか。
i_f1a7ee86e4ac,125,あれは　{最|さい}{近|きん}　できた　{建物|たてもの}ですね。{馬|ば}さん　{知|し}っていますか。
i_3f5e7ad0341b,125,ああ，あれは　{自動車|じどうしゃ}の　{部品|ぶひん}　{工|こう}{場|じょう}ですよ。
i_a790a3002573,125,だいぶ　{車|くるま}が　{多|おお}く　なりましたね。
i_ece2670119e1,125,ええ，{今|いま}　{走|はし}っている　[{道路|どうろ}‖i_958755663edf]は　[{三環路|さんかんろ}‖i_c4e4319fc592]ですが，この　あたりは　よく　[{渋滞|じゅうたい}します‖i_62cd86c9e6c6]。
i_661c7b88487f,125,[{三環路|さんかんろ}‖i_c4e4319fc592]は　{北|ペ}{京|キン}で　いちばん　{交通|こうつう}　{量|りょう}が　{多|おお}い　[{道路|どうろ}‖i_958755663edf]ですからね。
