textId,index,content
i_344f3788af12,214,[{後藤|ごとう}‖i_6e77257d79d1]{先生|せんせい}，お{久|ひさ}しぶりです。
i_1b218842b8e7,214,{王|おう}さん，よく{来|き}てくれたね。
i_e0a32b9b59f6,214,せっかくのお{休|やす}みの{日|ひ}に，{申|もう}し{訳|わけ}ございません。
i_2dff3076c5c3,214,[まあ，まあ‖i_88c60b926dea]，そんな{挨拶|あいさつ}は[{後|あと}にして‖i_870ee56b49a9]，とにかく[{上|あ}がって‖i_6e77257d79aa]。
i_d7f02f30712b,214,{有|あり}{難|がと}うございます。では，お{邪魔|じゃま}します。
i_609340cab46c,214,これ，[つまらないものですが‖i_3728501bfe83]…。
i_487db6853281,214,あれ，そんなに[{気|き}を{使|つか}わ‖i_90a8ea444494]なくて{良|よ}かったのに。
i_d841b8b2270e,214,いいえ，{本|ほん}{当|とう}に{気持|きも}ちだけですから。{先生|せんせい}が{好|す}きな[{福建省|ふっけんしょう}‖i_a9b0ba14823c]のウーロン{茶|ちゃ}です。
i_f73880857da9,214,それは{嬉|うれ}しいな。せっかくだから，{遠慮|えんりょ}なくいただくよ。ところで，どうだい。[{広告代理店|こうこくだいりてん}‖i_cd30e2906c18]の{仕事|しごと}は？
i_5782b9fe819a,214,はい，とても[{遣|や}り{甲|が}{斐|い}‖i_f81a34d1ea85]を{感|かん}じています。{今回|こんかい}の{日本取材|にほんしゅざい}も{期間|きかん}は{短|みじか}かったですが，とても{多|おお}くのことを{学|まな}んだような{気|き}がします。
i_49dd885abf2c,214,それは{良|よ}かった。そうそう，{大学|だいがく}の{時|とき}の{友達|ともだち}からは，{今|いま}でも{連絡|れんらく}があるかい？
i_e0a0e66d0c1d,214,ええ。[{金子|かねこ}‖i_adb10e865585]{君|くん}や[{高橋|たかはし}‖i_5959f1c03a9e]さんとは，{明日|あした}の{夜|よる}，{一緒|いっしょ}に{食|しょく}{事|じ}する{約束|やくそく}をしています。[{金子|かねこ}‖i_adb10e865585]{君|くん}は[{旅行代理店|りょこうだいりてん}‖i_32cecc97a34c]に，[{高橋|たかはし}‖i_5959f1c03a9e]さんは{化粧品|けしょうひん}の{会社|かいしゃ}に[{勤|つと}めて‖i_2e9c67cfd5a0]いるそうです。
i_e97d7812b604,214,{先生|せんせい}，そろそろ{失礼|しつれい}します。
i_0228086c847e,214,そうかい。まだ{大丈夫|だいじょうぶ}だろう。
i_23bf360ec827,214,いいえ。もう{夜|よる}も{遅|おそ}いですから。
i_85569da1b939,214,そうか。じゃあ，[{無理|むり}も{言|い}えない‖i_ac554fcc2bfa]な。[{金子|かねこ}‖i_adb10e865585]{君|くん}たちに{宜|よろ}しく。
i_524f75d496e2,214,はい。{今日|きょう}は{本|ほん}{当|とう}に{有|あり}{難|がと}うございました。お{邪魔|じゃま}しました。
i_6fa51919dc8d,214,1. {面接|めんせつ}は{話|はな}す{場|ば}であり，{文|ぶん}を{読|よ}む{場|ば}ではない。[{志望動機|しぼうどうき}‖i_8d41b433abaf]や[{自己|じこ}PR‖i_3e504706ea60]など，[{履歴書|りれきしょ}‖i_29a31a3304a0]に{書|か}いたものを[そのまま‖i_ff6f952762f5]{話|はな}すのはよくない。
